Q,A,label
"관리주체가 다른 경우 병행시와 교차시 동일하게 적용되는지와 교차시는 30cm기준만 충족
하면 되는지에 대한 질의","1. 관리주체가 다른 배관이 병행하는 경우는 「도시가스사업법」시행규칙 별표6 제3호가목2)
나)에  
“중압 이하의 배관과 고압배관을 매설하는 경우 서로간의 거리를 2m 이상으로 할 것. 다만, 
기존에 설치된 배관의 지반침하ㆍ손상 등을 방지하기 위하여 철근콘크리트 방호구조물 안에 설치하
는 경우에는 1m 이상으로, 중압 이하의 배관과 고압배관의 관리주체가 같은 경우에는 0.3m 이상으
로 할 수 있다.”로 규정하고 있습니다.
2. 배관이 교차하는 경우는 가스안전공사 「도시가스시설 검사업무지침」제3-70조[고압배관과 중압 
이하 배관 교차시 시공감리]에 “지하에 매설된 고압배관과 중압 이하 배관이 교차 할 경우 2m 이상
의 간격 유지가 곤란할 경우에는 양 배관의 교차점을 중심으로 양 방향으로 2m 이상의 절연 차폐
가스도매사업
- 
60 
-
막을 설치(중압 이하의 배관이 KS M 3514 경우는 제외)하고, 배관 상호 간에 30cm 이상의 이격거
리를 유지할 경우 기준에 적합한 것으로 본다. ” 로 규정하고 있어 위 기준에 따라 시공하면 될 것
으로 판단됩니다.
본 답변과 관련하여 추가로 문의사항이 있으신 경우 아래로 연락주시면 성심 성의껏 답변 드리겠습
니다. (2014.03.24 인터넷공개질의)
배관 하천 
횡단 설치"
"KGS FS451에서 하천(1.3.18) 및 하천구역(1.3.19) 대하여 정의하고 있습니다.
하지만, 2.5.8.2.5 배관 하천구역설치 내 (2)하천횡단설치 항목은 분명히 대분류 안의 소분류에 있
지만 ""하천구역""이란 표현이 아닌 ""하천""으로 적혀있어 용어정의 상 대분류보다 소분류가 더 큰
의미로 해석되는 오류가 범해지고 있습니다.
다시말해 2.5.8.2.5 배관 하천구역설치 배관의 하천구역설치는 다음과 같다고 해놓고 하부의 (2)하
천횡단설치는 하천구역과 하천시설을 모두 포함하는 것처럼 해석되는 상황입니다.
이에 (2)하천횡단설치가 2.5.8.2.5 배관 하천구역설치에 한하여 적용되는 것인지 여부를 정확히 알
려주셨으면 합니다.
또한, 상기 내용이 맞다면 제방의 가스배관설치시 매설심도가 ""나""급기준 1.2M이상이고, (2-4-2)
방호구조물 설치도 해당되지 않는 것인지 알려주셨으면 합니다.","KGS CODE FS451 1.3.19에서 ‘“하천구역”이란 「하천법」 제10조제1항에 따른 하천구역 중 
제방 이외의 하심측(河心側)의 토지를 말한다.’로 규정하고 있습니다.
또한 2.5.8.2.5(배관하천구역설치) (2) 하천 횡단설치는 ‘하천구역’의 용어정의에 해당되는 하천구역 
중 제방 이외의 하심측의 토지에 해당 될 것으로 사료됩니다.
따라서, 이영선님께서 문의하신 제방의 가스배관설치 규정은 제방이 도로법에 따른 도로에 해당되
는지 여부에 따라 도로에 해당될 경우에는 동 코드 2.5.8.2.2(배관도로매설) 기준을 준용하시면 될 
것이며, 도로에 해당되지 않을 경우 2.5.8.2.1 배관 지하매설 기준을 준용하시면 될 것으로 사료됩니
다. (2014.09.02 인터넷공개질의)
일반도시가스사업
- 
63 
-
공동주택내 
동차단밸브 
설치 기준"
"3개동 공동주택의 경우 도로에서 대지경계 인접 부분에서 단지 전체를 차단하는 매몰형 
밸브(PE160mm)를 설치하였고, 단지 내 각동별로 입상밸브(80A)를 설치하여 각각의 동을 차단하
고자 합니다. 이때 동 차단하는 매몰형밸브(PE90mm)를 또 설치해야 하는지 문의","KGS FS551(일반도시가스사업 제조소 및 공급소 밖의 배관의 시설·기술·검사 기준) 2.8.7.2
에 따라 도로와 평행하여 매설되어 있는 배관으로부터 가스의 사용자가 소유하거나 점유한 토지
에 이르는 배관으로서 호칭지름65mm(PE배관 75mm)를 초과하는 것에는 위급한 때에 도시가스
를 신속히 차단시킬 수 있는 장치를 도로 또는 가스사용자의 동의를 얻어 그 토지 안의 경계선 
가까운 곳에 설치하여야 하며, 또한 같은 코드 2.5.8.3.1에 따라 해당 동 전체를 차단할 수 있는 
입상밸브를 건축물의 외부 또는 내부에 지면 또는 바닥으로부터 1.6m~2.0m이내에 설치하도록 규
정하고 있습니다. 
하지만, 고객님께서 문의하신 동 차단밸브(PE90mm) 설치는 도시가스사업법령에서는 명시적으로 
규정하고 있지 않습니다.  
(2013.12.24 인터넷공개질의)
하천통과
배관설치
기준"
"현재 도시가스에 근무하고 있습니다. 하천통과배관 설치공사에 대한 내용이 궁금해서 다음
과 같이 질문하고자 합니다. 
질의1. 하천통과배관의 설치기준이 최초 법 제정 일자 / 조항 /  
내용 
질의2. 현재 법 개정은 언제 되었는지 
질의3. 법 조항은 어떻게 되는지 빠른 답변 부탁드립니다.","- 질문1 관련 답변입니다. 
일반도시가스사업자 배관의 하천통과배관의 설치기준 법제정은 1996년 3월 11일자로 제정되었습
니다. 제정내용은 「도시가스사업법」시행규칙 제17조 관련 별표6 제8호가목(6)에따라 배관을 하
천등을 횡단하여 매설하는 경우에는 별표5 제3호다목(8)(하천등횡단매설)의 기준을 준용하도록 
되어있습니다. 
참고로, 아래 별표5 제3호다목(8)의 내용을 참조하시기 바랍니다.  
(8) 하천등횡단매설 
(가) 하천을 횡단하여 배관을 설치하는 경우에는 교량에 설치할 것. 다만, 교량에 설치할 수 없는 
경우에는 하천밑을 횡단하여 매설할 수 있다. 
(나) 하천 또는 수로를 횡단하여 배관을 매설하는 경우에는 2중관으로 하거나 방호구조물안에 설
치하고, 그 2중관 또는 방호구조물의 부양이나 선박의 닻내림등에 의한 손상을 방지하기 위한 조
치를 할 것 
(다) (가) 단서의 경우에는 배관의 외면과 계획하상높이(계획하상높이가 가장 깊은 하상높이보다 
높을 때에는 가장 깊은 하상높이. 이하 (다)에서 같다)와의 거리는 원칙적으로 4m이상, 소하천·수
로를 횡단하여 배관을 매설하는 경우에는 배관의 외면과 계획하상높이와의 거리는 원칙적으로 
2.5m이상, 그 밖의 좁은 수로(용수로·개천 또는 이와 유사한 것을 제외한다)를 횡단하여 배관을 
매설하는 경우에는  
배관의 외면과 계획하상높이와의 거리는 원칙적으로 1.2m이상으로 하고, 아
울러 제방 그 밖에 하천관리시설의 기존 또는 계획중인 기초 시설물에 지장을 주지 아니하며 하
상변동·패임·닻내림등의 영향을 받지 아니하는 깊이에 매설할 것 
(라) 하천 및 수로를 횡단하여 배관을 설치하는 경우에는 (1)(지하설치)의 기준((1)의(나) 및 (다)
를 제외한다)과 (5)(지상설치)의 기준(교량에 설치하는 경우에는 (5)의 (나)를 제외한다)의 규정을 
준용할 것 
일반도시가스사업
- 
64 
-
- 질문 2, 3 관련 답변입니다. 
「도시가스사업법」별표6의 마지막 개정일은 2013년 7월 25일자로 개정되었으며, 최신 개정법규
는 시행규칙 17조에 따라 별표6 제3호가목2)아)①항 ㉲에 규정하고 있습니다. 
참고로, 별표6 제3호가목2)아)①항 ㉲의 내용은 첨부를 참조하시기 바랍니다. (2014.1.16 인터넷공
개질의)
고압 매설
배관 상부 
건축물 시공"
"고압 도시가스 매설배관 상부에 건축물(가설 건축물 포함)을 축조 없도록 되어 있는데, 건
축물 축조가 가능한지 문의. 
(건축물의 종류 : 도서관용 컨테이너)","KGS FS551(일반도시가스사업 제조소 및 공급소 밖의 배관의 시설·기술·검사 기준) 
2.5.8.1.5에 따라 본관과 공급관은 건축물의 기초 밑에 설치하지 아니하도록 규정하고 있으며, 또
한 “건축물”이란「건축법」제2조제1항제2호에 따라 정착(定着)하는 공작물 중 지붕과 기둥 또는 
벽이 있는 것과 이에 딸린 시설물, 지하나 고가(高架)의 공작물에 설치하는 사무소·공연장·점포·
차고·창고, 그 밖에 대통령령으로 정하는 것을 말합니다.    
매설배관 상부에 건축물을 축조하는 경우 기초 시공시 굴착, 항타, 콘크리트 타설 등으로 지하에 
매설된 배관에 손상을 줄 우려가 높고, 건축물이 축조된 후에는 그 하부에 있는 배관에 대한 점
검·보수 등 유지관리에도 큰 지장을 초래할 것으로 사료됩니다. 
따라서 고객님께서 문의하신 도시가스배관이 매설된 부분 위쪽으로 간이건물(창고)의 신축은 불
가하다고 판단됩니다.  
아울러, 컨테이너 박스가 건축물의 범위에 포함되는지에 관한사항은 건축법 주무부서인 국토교통
부 건축기획과로 문의하시길 바랍니다. (2014.2.5 인터넷공개질의)
굴착공사
협의서 작성
관련"
"굴착공사 예정지역 범위에 묻혀 있는 도시가스배관의 길이가 100미터 이상인 굴착공사로 
되어 있는데, 예정지역 범위에 대한 기준과, 도시가스배관 길이는 굴착시 노출이 예상되는  
배관
길이만 해당되는지에 대한 질의","「도시가스사업법」에 문의하신 예정지역 범위에 대한 명확한 기준은 명시되어 있지 않으
나 도시가스사업이 허가된 지역에서 굴착공사자가 공사를 하려는 범위는 모두 포함될 것으로 판
단되며, 「도시가스사업법」시행규칙 제55조 1항 제1호에서 “ 굴착공사 예정지역 범위에 묻혀 있
는 도시가스배관의 길이가 100미터 이상인 굴착공사.”로 규정하고 있어 노출이 예상되는 배관의 
길이가 아닌 묻혀 있는 도시가스배관 전체의 길이를 포함하는 것입니다. (2014.3.6 인터넷공개질의)
관리주체가 
다른 
배관과의 
이격거리"
"가스공사 고압가스관이 도시가스관의 관리주체가 다른 경우 병행시와 교차시 동일하게 적
용되는지와 교차시는 30cm기준만 충족하면 되는지에 대한 질의","관리주체가 다른 배관이 병행하는 경우는 「도시가스사업법」시행규칙 별표6 제3호가목2)
나)에  
“중압 이하의 배관과 고압배관을 매설하는 경우 서로간의 거리를 2m 이상으로 할 것. 다
만, 기존에 설치된 배관의 지반침하ㆍ손상 등을 방지하기 위하여 철근콘크리트 방호구조물 안에 
설치하는 경우에는 1m 이상으로, 중압 이하의 배관과 고압배관의 관리주체가 같은 경우에는 
0.3m 이상으로 할 수 있다.”로 규정하고 있습니다. 
배관이 교차하는 경우는 가스안전공사 「도시가스시설 검사업무지침」제3-70조[고압배관과 중압 
일반도시가스사업
- 
65 
-
이하 배관 교차시 시공감리]에 “지하에 매설된 고압배관과 중압 이하 배관이 교차 할 경우 2m 
이상의 간격 유지가 곤란할 경우에는 양 배관의 교차점을 중심으로 양 방향으로 2m 이상의 절연 
차폐막을 설치(중압 이하의 배관이 KS M 3514 경우는 제외)하고, 배관 상호 간에 30cm 이상의 
이격거리를 유지할 경우 기준에 적합한 것으로 본다. ” 로 규정하고 있어 위 기준에 따라 시공하
면 될 것으로 판단됩니다. (2014.03.24 인터넷공개질의)
되메우기
재료기준"
"저희 현장에서 도시가스배관 매설 후 되메우기시 모래와 골재를 시공하고 있습니다. 
이중에서 모래를 폐콘크리트를 이용하여 재생(순환)모래로 시공가능한지 궁금합니다.","모래가 들어가는 침상재료의 경우 상세기준인 KGS CODE FS551 2.5.8.1(배관지하매설)의 
(7)되메움 재료 및 다짐공정 중 (7-3)에서‘배관에 작용하는 하중을 수직방향 및 횡방향에서 지지
하고 하중을 기초 아래로 분산시키기 위하여 배관하단에서 배관 상단 30㎝(가스용폴리에틸렌관의 
경우에는 10㎝)까지에는 (7-2)에 따른 모래 또는 흙(이하 “침상재료”라 한다)을 포설한다.’로 규정
하고 있습니다. 
또한, (7-2)의재료중 신동열님께서 질의하신 폐콘크리트를 이요한 재생(순환)모래가 (7-2-2)의‘건
설폐기물의 재활용촉진에 관한 법률 시행규칙」 제29조에서 정한 시험·분석기관으로부터 품질 검
사를 받은 순환골재 또는 KS F 2573(콘크리트용 순환골재)에 적합하게 생산한 순환골재’에 해당
된다면 시공이 가능할 것으로 사료됩니다. (2014.04.21 인터넷공개질의)
입상배관
신축흡수
장치 문의"
"매립지역의 상습 침하구간 및 연약지반의 입상배관이 침하 및 처짐 현상이 주기적으로 발
생되어짐에 따라 침하정도를 한 눈에 파악하여 사전에 개선코자하기위함. 
 1.질의내용 
  
ⓐ 신축흡수장치에 대한 규정 문의 
   
- 신축흡수장치의 재질에 대한 규정 
   
- 신축흡수장치의 설치 가능한 종류에 대한 규정 
  
ⓑ 입상밸브 상단에 후렌지형 벨로우즈이음 설치 가능여부?
  
ⓒ 벨로우즈이음 응력에 대한 측정data가 있는지?","문의하신 상습 침하구간 및 연약지반의 입상배관이 침하 및 처짐현상이 발생하는 경우에 
신축흡수조치에 대한 규정은 「도시가스사업법」에서는 별도로 명시하고 있지 않습니다. 
다만, KGS CODE FS551 2.5.8.2.1(배관 지하매설) (2)에서 연약지반에 설치하는 배관은 모래기초 
또는 그 밖의 단단한 기초공사 등으로 지반침하를 방지하며, 2.5.8.1.2에서 배관은 지반침하가 현
저하게 진행 중인 곳이나 과거의 실적으로 미루어 지반침하가 우려되는 곳을 통과하지 아니하도
록 하고, 지반이 약한 곳에 배관을 설치하는 경우에는 지반침하로 인하여 배관이 손상되지 아니
하도록 필요한 조치를 하도록 명시하고 있습니다. 
참고로, 배관 신축흡수조치에 대해서는 「도시가스사업법」시행규칙 별표 5 제3호가목1)마) 및 
KGS CODE FS551 2.5.6(배관설비 신축흡수조치)에 규정하고 있습니다. 동 규정에 따라 밸로우즈
형 신축이음매는 압력 2MPa이하인 배관으로서 곡관을 사용하기 곤란한 곳에는 KS품 또는 검사
기관으로부터 성능을 인증 받은 제품은 사용을 하실 수 있도록 규정하고 있으며, 벨로우즈이음 
응력에 대한 측정data에 대한 부분은 제조회사 또는 인증기관에 문의하시기 바랍니다. 
또한, KGS CODE FS551 부록 B3(용어의 정의)에서 “신축흡수조치”란 배관이 온도변화에 따라 
배관의 팽창 또는 수축에 상응하여 발생하는 신축을 흡수하는 것으로 명시하고 있습니다. 
(2014.04.25 인터넷공개질의)
일반도시가스사업
- 
66 
-
표지판 
설치규정"
"질의1. KGS FS551 2.10.3.3.3 을 보면 시가지외의 도로, 농지, 하천부에 표지판을 설치한다
고 되어있는데 이때 시가지의 기준이나 의미하는 바는 무엇인지? 
질의2. 시가지외의 도로는 라인마크가 설치되지않은 비포장도로와는 의미가 다른것인가요? 
즉, 시가지외의 도로중 포장된 도로에 라인마크가 설치되어 있는경우 배관을 따라 반드시200m간
격으로 설치해야 하는지? 
질의3. KGS FS551 2.10.3.3 ‘배관을 지하에 매설하는 경우 배관의 직상부에 보호포를 지면에는 
매설위치를 확인할수 있는 라인마크 및 표지판을 다음과 같이 설치한다’ 라고 되어있는데 표지판 
설치시에도 배관 직상부에만 설치해야 하는지 또는 직상부가 아닌 지점에 배관과 병행해서 설치
해도 무방한지?","- 질의1에 관련 답변입니다. 
 도시가스사업법령에서는 시가지를 명시적으로 정의하고 있지 않습니다. 
  
다만,「행정구역 조정업무 처리에 관한 규칙」제4조에 따라「지방자치법 시행령」제7조제1항제
1호 및 동조제3항제1호에서 ‘당해지역의 시가지를 구성하는 지역’이라 함은 다음 각 호의 어느 
하나에 해당하는 지역으로서 2·3차산업활동 종사자가 집단적으로 거주하는 지역으로 정의하고 있
는 바,  
  
1. 중심부 시가지와 이와 연결된 건물이 밀집되어 있는 지역 
  
2. 주거지역·상업지역 및 공업지역(전용공업지역을 제외한다)이 서로 연결되어 있는 지역 
 - 질의2에 관련 답변입니다. 
KGS CODE FS551 2.10.3.3.2 (1)에서 비포장 도로가 포장될 때에는 라인마크로 교체 설치하도록 
되어 있는바, 도로가 포장되어 라인마크를 설치하였다면, 라인마크가 설치된 위치에 중복하여 표
지판을 설치하지 않아도 될 것으로 사료됩니다. 
 - 질의3에 관련 답변입니다. 
KGS CODE FS551 2.10.3.3.3 (2)에서 표지판은 교통등의 장애가 없는 장소를 선택해 일반인이 
쉽게 볼수 있도록 설치하는 것으로 명시하고 있는바, 직상부가 교통에 장애가 되는 장소라면 그
장소를 피하여 배관과 병행하여 설치하여도 될 것으로 사료됩니다. (2014.05.08 인터넷공개질의)
사용자
공급관 
복도 천정 
은폐설치"
"질의1.. 도시형 생활주택 복도천정에 가스관을 스테인레스관으로 은폐설치시  
  
- 스테인레스 강관으로 은폐시공가능 여부?  
  
- 점검구를 설치 하여야 하는지?  
  
- 50A 이하 설치시 비파괴실시 방법은?  
  
- 불가시 커튼박스내 설치(재질:STS)비파괴 실시방법은(50A이하 배관)?  
질의2. 공동주택 내관(가스미터 후단배관)  
  
- 가스미터 후단배관을 금속후렉시블 호스(이중관)로 설치시 점검구 설치하여 하는지(천정고 
20CM이상)여부?  
  
- 점검구를 설치하지 않을시 가스미터는 다기능 계량기를 설치해야하는지?  
  
- 화장실내 돔형 점검구(150*150이상)를 가스 점검구로 갈음할 수 있는지?  
질의3. 상기 현장 건축허가는 2013년 7월 25일 이전 허가되었읍니다","- 질의 1에 대하여 
KGS FS551(일반도시가스사업 제조소 및 공급소 밖의 배관의 시설·기술·검사 기준) 2.5.8.1.5에 
따라 본관과 공급관은 천정내부, 벽, 바닥, 벽속에는 공급관을 설치하지 못하도록 규정하고 있으
일반도시가스사업
- 
67 
-
므로 문의하신 도시형 생활주택이 공동주택이며 사용자공급관에 해당하는 경우 천정설치는 불가
합니다. 
  
아울러, 같은 코드 2.5.5.1에 따라 도시가스 누출을 방지하기 위하여 원칙적으로 용접시공으로 
접합하도록 규정하며, 용접부(저압의 노출된 사용자 공급관 및 80A 미만인 저압의 배관을 제외한
다)에 대하여 비파괴 시험을 하도록 규정하고 있습니다. 
  
따라서, 문의하신 커튼박스내 50A이하 배관에 대하여 비파괴 시험은 제외됨을 알려드립니다. 
- 질의 2, 3에 대하여 
KGS FU551(도시가스 사용시설의 시설·기술·검사 기준) 1.5.12.1에 따라 배관 실내 설치의 개정기
준(2.5.4.5)은 상세기준 승인일(2013년12월18일)로부터 새롭게 공사가 착공되는 날부터 적용한다. 
다만, 도시가스사업법 시행규칙 개정(2013.7.25) 이전에 이미 건축허가 또는 신고를 한 시설에 대
해서는 종전의 기준에 따르도록 규정하고 있으므로 문의하신 건축허가가 ‘13.7.25일 이전의 종전
기준에 따라 설치하시면 될 것으로 사료됩니다. (2014.05.19 인터넷공개질의)
매몰형
정압기 
RTU박스 
이격거리"
"현재 KGS GC201 가스시설 전기방폭 기준 
2.4 방폭전기 기기 설치 
2.4.10. 도시가스 공급시설에 설치하는 정압기실 및 구역 압력조정기실 개구부와 RTU  
BOX는 
다음 기준에서 정한 거리 이상을 유지한다. 
(1) 지구정압기, 건축물내 지역정압기 및 공기보다 무거운 가스를 사용하는 지역 정압기 : 4.5m 
(2) 공기보다 가벼운 가스를 사용하는 지역정압기 및 구역 압력조정기: 1m 
의 내용으로 규정하고 있습니다.  
질문1. 이 규정은 2013년 6월 27일자로 신규 재정 된 것으로 나타나고 있습니다.  
그러면 CODE가 재정되기 전에 설치된 지구정압기의 이격거리도 4.5m 이격을 해야 되는지? 
질문2. 공기보다 가벼운 도시가스를 사용하는 지역정압기 중 매몰형 정압기를 설치하는 경우 개
구부와 거리는 1m이상 이격하게 되어 있으나 개구부는 Control BOX의 갤러리와 RTU BOX와의 
거리만을 규정 하는 것인지 또는 매몰형 정압기 상부 덮개와 RTU BOX와의 거리도 1m이상 이
격해야 되는 것인지 알려 주세요.","질의 1에 관련 답변입니다. 
KGS FS552(일반도시가스 정압기의 시설/기술/검사기준)에서 2.4.10의 규정이 개정되기 전 지구
정압기실 개구부와 RTU  
BOX의 이격거리에 대한 규정은  
동코드 4.2.2.3에 따라 4.2.2.1 기준 이
외의 시공감리 방법은 KGS GC252 2008 (도시가스공급시설 시공감리 기준)에 따르고, 그밖에 검
사방법은 한국가스안전공사 사장이 가스안전기술심의위원회 심의를 거쳐 정하는 바에 따르도록 
규정하고 있는 바, 질의하신 지구정압기 및 지역정압기의 개구부와 RTU BOX의 이격거리에 대
해서는 상기기준에 의한 1998-9차 가스안전기술심의위원에서 그 기준을 정하였으며 그 내용은 
다음과 같습니다.  
☞ 고압공급설비(정압기지등), 지구정압기 및 건축물내 지역정압기, 공기보다 무거운 가스
(LPG+AIR)를 사용하는 지역정압기: 4.5m이상   
☞ 공기보다 가벼운 가스(NG)를 사용하는 지역정압기: 1m이상  
    
- 질의 2에 관련 답변입니다. 
한국가스안전공사 고압가스 관련 검사업무 처리지침 제4장 가연성가스시설의 위험장소 분류 및 
일반도시가스사업
- 
68 
-
방폭전기설비의 설정, 설치방법에서 개구부의 정의는 문, 창문등 밀봉되지 않은 고정된 배전반 
틈새등을 의미합니다. 
따라서, Control BOX의 갤러리와  
매몰형 정압기 상부 덮개 모두 개방되어 있거나, 개방 가능한 
문 또는 틈새등의 개구부로 볼 수 있어 RTU BOX와 1m이상 거리를 이격하는 것이 바람직 할 
것으로 사료됩니다. (2013.05.24 인터넷공개질의)
공동주택
정기검사 
대상 문의"
"공동주택의 정기검사 대상 기준에 대하여 질의합니다. 
65A이상 배관 이상이 있으면 정기검사대상이 되는지요?","정기검사의 대상은「도시가스사업법」시행규칙 제25조제3항에서 ‘법 제17조에 따른 정기검
사는 다음 각 호의 날을 기준으로 매 1년(제20조의2제1항제2호가목 및 나목에 따른 가스사용시설 
중「노인복지법」제36조제1항제2호에 따른 경로당과「영유아보육법」제10조제5호에 따른 가정어
린이집은 10년)이 되는 날의 전후 30일 이내에 받아야 한다. 다만, 가스공급시설(가스충전시설은 
제외한다. 이하 이 항에서 같다) 및 특정가스사용시설의 정기검사일은 한국가스안전공사가 도시
가스사업자 또는 특정가스사용시설의 사용자와 협의하여 따로 정할 수 있다. <개정 2009.9.25, 
2010.7.28, 2013.7.25> 
  
1. 제21조제1항에 따른 시공감리의 대상이 되는 가스공급시설은 최초로 그 시공감리증명서를 
받은 날 
  
2. 제21조제1항에 따른 시공감리의 대상이 아닌 가스공급시설 중 다음 각 목의 어느 하나에 당
하는 가스공급시설은 그 시설의 설치를 완료한 날 
    
가. 호칭지름 50밀리미터 이하인 저압의 공급관 
    
나. 배관의 길이가 50미터 미만인 사용자공급관(호칭지름 50밀리미터 이하인 저압의 공급관
에 연결되는 사용자공급관은 제외한다) 
    
다. 호칭지름 50밀리미터를 초과하는 저압의 공급관 중 길이 20미터 미만인 공급관 
  
3. 제21조제4항에 따른 완성검사 대상이 되는 가스충전시설 및 특정가스사용시설은 최초로 그 
완성검사증명서를 받은 날‘로 규정하고 있습니다. 
따라서, 문의하신 65A이상 배관이 인입배관에 해당 될 경우 시행규칙 제25조제3항제2호 나목에 
해당하여 정기검사 대상이 됩니다. (2014.07.24 인터넷공개질의)
CNG충전소
점검장비 
문의"
"질의1. 충전소 시설내에 있는 도시가스사업자 계량기 전까지 있는 배관은 도시가스사업자 
소유가 아닌지요? 그렇다면 도시가스사업자가 전위측정을 해줘여 하는게 아닌지요. 
질의2. 고가의 장비에 해당하는 전위측정기를 CNG충전소에서 구비를 해야 하는지요? 
(CNG충전설비 제작사 A/S팀에서도 여러 충전소를 다녀보지만 전위측정기를 보유하고 있는 충전
소는 못 봤다고 합니다) 
질의3. 가스안전공사에 의뢰하는 자율점검, 정기검사 때 측정은 안되는 것인지요?","- 질의 1에 관련 답변입니다. 
일반도시가스사업자의 공급관은 충전소의 부지경계까지 해당되며, 충전소 부지경계 안의 배관 및 
관련 시설은 충전소 소유물에 해당되어 충전소에서 관리를 해야 할 것으로 사료됩니다. 
- 질의 2, 3에 관련 답변입니다. 
문의하신 바와같이 충전소 안전관리규정에 명시되어 있는 점검일지에 접지저항 적정여부는 주간 
일반도시가스사업
- 
69 
-
점검이며, 전기부식방식조치 적정여부는 월간 점검에 해당됩니다. 
따라서, 점검에 필요한 장비는 보유하셔야 할 것으로 사료됩니다. 
다만, 도시가스안전관리 통합고시 제4장(가스공급시설에 대한 자율적인 검사의 검사인력 및 검사
장비 기준) 제4-3조제2항에서 도시가스충전사업자가 자율검사를 위해 보유하여야 할 장비 중 전
기방식 전위측정기의 경우 둘 이상의 사업자가 공동으로 구입한 경우 또는 해당 장비를 보유하
고 있는 자와 임대차계약 등을 체결한 경우에 이를 갖춘 것으로 볼 수 있다고 명시하고 있습니
다. 
이에, 전위측정기는 위와 같이 둘 이상의 사업자가 공동으로 구입 한 경우 또는 장비를 보유하고 
있는 자와 임대차계약 등을 체결하여 월간 점검이 가능 할 경우에는 장비를 보유 한 것으로 볼 
수 있을 것으로 사료됩니다. (2013.09.09 인터넷공개질의)
도시가스사용시설
- 
73 
-
전기개폐기
계량기와의 
이격거리"
"질의1. 누전차단기를 전기개폐기로 보아서 60cm의 이격거리를 유지해야 하는지요?  
질의2. 누전차단기가 사진에서와 같이 매립되고 뚜껑이 덮어 있다면 이격거리 유지와 상관없는
지를 문의 드립니다.","- 질의 1, 2에 대하여 
KGS FU551(도시가스사용시설의 시설·기술·검사기준) 2.4.4.3.2(4)에 따라 가스계량기와 전기계량
기 및 전기개폐기와의 거리는 60cm 이상, 전기점멸기 및 전기접속기와의 거리는 30 cm이상의 
거리를 유지하여야 하며, 전기설비와 가스계량기와의 이격거리 적용 시에는 각 설비의 외면 간
의 거리를 기준으로 규정하고 있습니다. 
문의하신 누전차단기는 전기개폐기로 분류하여 가스계량기와 60cm 이상의 거리를 유지하여야 
할 것으로 사료됩니다. 
아울러, 가스계량기와 전기설비간의 이격거리 제외 규정을 따로 정하고 있지 않으므로 상기 규
정을 준수하여야 할 것입니다. 
[참 고]  
전기개폐기 : on-off를 하는 스위치류로 전기누전차단기, VCD, ACD 등  
(가정집, 상점 등의 인입부에 있는 차단기, 변압기 등)  
전기점멸기 : on-off를 하는 스위치류로 자동(반복) 사용하는 것으로 일반적인 스위치 
(형광등 스위치 등)   
(2014.11.26 인터넷공개질의)
 연료전환 
시설 
안전조치 
관련"
